Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-006448,2020-02,01/25/2020 11:00,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3620,S GRAND BLVD,19, , ,3620,GRAND,893475.6,1004552
20-005631,2020-02,01/25/2020 13:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4518,ST FERDINAND AVE,56, , ,4518,ST FERDINAND,892723.6,1029925
20-004135,2020-02,01/25/2020 14:15,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,MARKET ST / S TUCKER BLVD,35, , , , ,906407.7,1017489
20-004183,2020-02,01/25/2020 20:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE / UNION BLV,52, , , , ,889230.8,1036273
20-004184,2020-02,01/25/2020 20:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1900,LOCUST ST,36, , ,1900,LOCUST,903882.1,1019249
20-004195,2020-02,01/25/2020 21:40,Y, , ,1, , 91303,2,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3157,SUBLETTE AVE,13, ,@SOUTH PATROL DIVISION,3157,SUBLETTE,882564.6,1008801
20-006263,2020-02,01/26/2020 00:01,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4241,HARRIS AVE,68, , ,4241,HARRIS,898362.6,1034320
20-005964,2020-02,01/26/2020 12:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5733,MARDEL AVE,14, , ,5733,MARDEL,880137.6,1005557
20-005997,2020-02,01/26/2020 14:00,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1110,N 9TH ST,62,COCHRAN HOUSING COMPLEX, ,1110,9TH,908450.5,1020416
20-008211,2020-02,01/26/2020 19:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4765,BEACON AVE,72, , ,4765,BEACON,890384.4,1041367
20-004337,2020-02,01/26/2020 22:36,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5917,DR MARTIN LUTHER KING DR,50,DOROTHY S TV FURNITURE & APPLIANCE, ,5917,DR MARTIN LUTHER KING,882151.1,1034465
20-004382,2020-02,01/27/2020 07:55,Y, , ,1, ,266400,5,PUBLIC ORDER-ANIMAL VIOLATION,0,NEWBERRY TER / REV G H PRUITT,54, , , , ,890852.8,1027709
20-009493,2020-02,01/27/2020 08:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3710,KOSCIUSKO ST,18, , ,3710,KOSCIUSKO,900691.8,1002387
20-005776,2020-02,01/27/2020 10:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,0,DR MARTIN LUTHER KING DR / GOO,78, , , , ,883184.1,1033624
20-005102,2020-02,01/27/2020 10:09,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5896,WABADA AVE,50, , ,5896,WABADA,882877.3,1035193
20-004963,2020-02,01/27/2020 10:15,Y, , ,1, ,176200,3,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,2000,S 11TH ST,21, ,MORGANFORD MASSAGE AND SPA,2000,11TH,0,0
20-004427,2020-02,01/27/2020 12:00,Y, , ,1, ,263199,4,OBSTRUCT GOVRN OP-OTHR UNSPEC OBSTR JUST,710,WASHINGTON AVE,35, , , , ,908433.1,1018467
20-006262,2020-02,01/27/2020 12:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3706,OHIO AVE,19, , ,3706,OHIO,897786.4,1003016
20-005731,2020-02,01/27/2020 16:03,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5047,MURDOCH AVE,7, , ,5047,MURDOCH,883102.2,1002547
20-006671,2020-02,01/27/2020 16:27,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,549,EILER ST,1, , ,549,EILER,892519.6,995462.8
20-006908,2020-02,01/27/2020 18:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
20-005972,2020-02,01/28/2019 13:03,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,6269,GRAVOIS AVE,6, , ,6269,GRAVOIS,882981.2,997999.7
20-007347,2020-02,01/28/2020 00:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3622,PAGE BLVD,77, ,@EBONY MOTEL,3622,PAGE,897824.8,1024131
20-006027,2020-02,01/28/2020 05:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4949,BARNES JEWISH HOSPITAL PLZ,38, , ,4949, ,887396.8,1020150
20-004535,2020-02,01/28/2020 06:05,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,LAMBDIN AVE / E MAFFITT AVE,57, , , , ,895340.8,1029795
20-004561,2020-02,01/28/2020 08:09,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3960,MCDONALD AVE,15,@TOWER GROVE SOUTH NEIGHBORHOOD,REAR,3960,MCDONALD,890838.8,1006275
20-004558,2020-02,01/28/2020 08:40,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
20-006945,2020-02,01/28/2020 08:40,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
20-009653,2020-02,01/28/2020 09:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6207,REBER PL,11, , ,6207,REBER,879408.3,1011468
20-004613,2020-02,01/28/2020 10:35,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3702,S KINGSHIGHWAY BLVD,15,GAMESTOP,RETAIL STORE, , ,885300,1004823
20-005852,2020-02,01/28/2020 11:10,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,4319,MCPHERSON AVE,38, , ,4319,MCPHERSON,891568.4,1023443
20-007556,2020-02,01/28/2020 12:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5400,S 37TH ST,3, , ,5400,37TH,890341,997087.5
20-004617,2020-02,01/28/2020 12:15,Y, , ,1, ,183999,0,DRUGS-SALE/OTHR UNSPEC DRUG,441,SHEPLEY DR,0, , ,441,SHEPLEY,904935.1,1064546
20-005339,2020-02,01/28/2020 12:41,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,845,ELIAS AVE,74, ,ALLEY,845,ELIAS,897083.4,1051657
20-004632,2020-02,01/28/2020 13:20,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2817,BELT AVE,50, , ,2817,BELT,886284.9,1034768
20-009654,2020-02,01/28/2020 14:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5339,NORTHLAND AVE,50, , ,5339,NORTHLAND,887318.3,1033672
20-010515,2020-02,01/28/2020 15:00,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
20-010295,2020-02,01/28/2020 15:04,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3500,HUMPHREY ST,25, , ,3500,HUMPHREY,894199.3,1006593
20-004693,2020-02,01/28/2020 20:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5331,UNION BLVD,71, , ,5331,UNION,893292.9,1041153
20-004752,2020-02,01/28/2020 22:00,Y, , ,1, , 51321,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,1413,N 9TH ST,62, , ,1413,9TH,908777.9,1021690
20-004712,2020-02,01/29/2020 01:11,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,200,S TUCKER BLVD,35, ,@JUSTICE CENTER,200,TUCKER,906343.9,1016785
20-004718,2020-02,01/29/2020 05:50, , , ,-1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,209,E GRAND AVE,64,BP GAS STATION, , , ,904878.5,1034267
20-004718,2020-02,01/29/2020 05:50,Y, , ,1, ,263120,6,OBSTRUCT GOVRN OP-FALSE REPORT,209,E GRAND AVE,64,BP GAS STATION, , , ,904878.5,1034267
20-005573,2020-02,01/29/2020 07:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2707,KEOKUK ST,16, , ,3800,OHIO,897428.1,1001929
20-004757,2020-02,01/29/2020 10:23,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,201,N 17TH ST,36, , ,201,17TH,904517.3,1018616
20-004763,2020-02,01/29/2020 10:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,ARLINGTON AVE / W FLORISSANT A,71, , , , ,894295,1042523
20-004778,2020-02,01/29/2020 12:20,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,6116,DR MARTIN LUTHER KING DR,78, , ,6200,DR MARTIN LUTHER KING,881259.9,1034806
20-004789,2020-02,01/29/2020 13:30,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3930,S BROADWAY,18, , , , ,898220.4,1001326
20-005956,2020-02,01/29/2020 13:40,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3920,HAMPTON AVE,14,WALGREENS, ,3920,HAMPTON,879176.4,1005385
20-005689,2020-02,01/29/2020 17:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4525,MCPHERSON AVE,38, , ,4525,MCPHERSON,889702.3,1024404
20-006914,2020-02,01/29/2020 18:22,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4952,DAVISON AVE,72, , ,4952,DAVISON,890911.4,1041236
20-006066,2020-02,01/29/2020 20:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3822,S KINGSHIGHWAY BLVD,15,WALGREENS, ,3822,KINGSHIGHWAY,885417.5,1004487
20-005966,2020-02,01/29/2020 21:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8730,RIVERVIEW BLVD,74, , ,8730,RIVERVIEW,894176.2,1050015
20-004869,2020-02,01/29/2020 21:35,Y, , ,1, , 42011,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,0,N GRAND BLVD / PAGE BLVD,77, , , , ,898094.5,1024134
20-005859,2020-02,01/30/2020 05:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4553,S BROADWAY,17, , ,4553,BROADWAY,896054.1,997504.6
20-005536,2020-02,01/30/2020 09:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3242,TEXAS AVE,30, , ,3242,TEXAS,898613.9,1006168
20-006131,2020-02,01/30/2020 09:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,601,LOCUST ST,35, , ,601,LOCUST,908702.8,1018251
20-005764,2020-02,01/30/2020 10:30,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3988,WALSH ST,5, , ,3949,EICHELBERGER,888330.6,998749.8
20-004959,2020-02,01/30/2020 13:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5600,NATURAL BRIDGE AVE,50, , ,5600,NATURAL BRIDGE,886789.8,1037576
20-004954,2020-02,01/30/2020 13:23,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,4501,UNION BLVD,71,CROWN MART, , , ,891475.2,1039819
20-008388,2020-02,01/30/2020 13:57,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1335,CONVENTION PZ,36, , ,1335,CONVENTION,906642.1,1019670
20-005562,2020-02,01/30/2020 17:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,3031,CLAY AVE,56, , ,3031,CLAY,897406.6,1029908
20-005829,2020-02,01/30/2020 18:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5593,FLOY AVE,76, , ,5593,FLOY,889717,1047451
20-005303,2020-02,01/30/2020 19:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",204,BOWEN ST,1, , ,204,BOWEN,892385.1,992173.6
20-008656,2020-02,01/30/2020 20:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,7150,MANCHESTER AVE,10, , ,7150,MANCHESTER,873996.6,1012875
20-005976,2020-02,01/30/2020 20:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1801,WASHINGTON AVE,36, , ,1801,WASHINGTON,904356.2,1019789
20-005029,2020-02,01/30/2020 20:50,Y, , ,1, , 31112,4,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4316,STRODTMAN PL,66, , ,3916,21ST,903679.9,1032121
20-005033,2020-02,01/30/2020 23:35,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,THEKLA AVE / UNION BLVD,71, ,ON THE CITY STREET, , ,893061.3,1040883
20-007107,2020-02,01/31/2020 04:00,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,6105,DELMAR BLVD,48, , ,6105,DELMAR,878266,1027593
20-005246,2020-02,01/31/2020 08:00, , , ,-1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3658,VIRGINIA AVE,19, , ,3658,VIRGINIA,894877.6,1003622
20-006191,2020-02,01/31/2020 08:54,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,8560,N BROADWAY,74, ,ALLEY,8566,BROADWAY,897587.1,1050737
20-008323,2020-02,01/31/2020 09:25,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,326,WALSH ST,17, , ,326,WALSH,893913.2,995171.7
20-005080,2020-02,01/31/2020 09:38,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,1122,UNION BLVD,51, , , , ,885269.8,1028461
20-005564,2020-02,01/31/2020 10:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4063,BOWEN ST,5, , ,4063,BOWEN,886581.3,996539.6
20-005314,2020-02,01/31/2020 11:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 8TH ST / OLIVE ST,35, , ,3893,UTAH,908104.9,1017908
20-006835,2020-02,01/31/2020 11:55,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1531,PINE ST,36, , ,1531,PINE,905381.8,1018367
20-007075,2020-02,01/31/2020 12:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
20-005449,2020-02,01/31/2020 12:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5953,GOODFELLOW BLVD,73, , ,5953,GOODFELLOW,890159.1,1049007
20-009674,2020-02,01/31/2020 12:26,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1415,S TUCKER BLVD,33, , ,1415,TUCKER,904656.9,1012786
20-009670,2020-02,01/31/2020 13:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1314,PARK,33, , ,1314,PARK,0,0
20-005123,2020-02,01/31/2020 13:15,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5806,DR MARTIN LUTHER KING DR,78, ,ALIAS DR MARTIN L KING/GOODFELLOW, , ,883050.9,1033616
20-007093,2020-02,01/31/2020 14:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",601,CLARK AVE,35,BALLPARK VILLAGE, ,601,CLARK,908223.8,1016086
20-005136,2020-02,01/31/2020 14:05,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,100,N 15TH ST,36, , , , ,0,0
20-005515,2020-02,01/31/2020 14:40,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3401,GOODFELLOW BLVD,50, , ,3401,GOODFELLOW,885193.6,1037577
20-006248,2020-02,01/31/2020 15:00,Y, , ,1, , 42021,6,AGG.ASSAULT-KNIFE/CITIZEN CHILD 1ST DEGREE,8800,LOWELL,73, , ,8959,RIVERVIEW,894222.4,1051274
20-005794,2020-02,01/31/2020 15:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3240,TEXAS AVE,30, , ,3240,TEXAS,898564.9,1005885
20-005499,2020-02,01/31/2020 15:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,BELLERIVE BLVD / VIRGINIA AVE,1, , , , ,892798.7,993699.5
20-008956,2020-02,01/31/2020 16:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6938,SALZBURGER AVE,4, , ,6938,SALZBURGER,882013.8,995661.6
20-005156,2020-02,01/31/2020 16:05,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,419,N 9TH ST,35, , ,419,9TH,907873.4,1018335
20-005289,2020-02,01/31/2020 16:30,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4970,BEACON AVE,72, , ,4970,BEACON,890874.3,1041600
20-005503,2020-02,01/31/2020 17:30,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",3757,WILMINGTON AVE,3, , ,3757,WILMINGTON,888740.7,995792.1
20-005264,2020-02,01/31/2020 18:00,Y, , ,1, , 52330,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,1751,PRESERVATION PL,61, , ,1405,16TH,905376.7,1022408
20-009671,2020-02,01/31/2020 19:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1220,ST CHARLES ST,36, , ,1220,ST CHARLES,906424.7,1018838
20-005979,2020-02,01/31/2020 22:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6457,WANDA AVE,4, , ,6457,WANDA,883788.8,996360.4
20-005383,2020-02,01/31/2020 22:00,Y, , ,1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,5241,LOTUS AVE,52, , ,5241,LOTUS,887567.7,1032464
20-005383,2020-02,01/31/2020 22:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5241,LOTUS AVE,52, , ,5241,LOTUS,887567.7,1032464
20-005383,2020-02,01/31/2020 22:00, , , ,-1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,5241,LOTUS AVE,52, , ,5241,LOTUS,887567.7,1032464
20-005202,2020-02,01/31/2020 22:55,Y, , ,1, , 91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,5900,LILLIAN AVE,76, , ,5900,LILLIAN,888721.9,1043699
20-005237,2020-02,01/31/2020 23:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 9TH ST / SPRUCE ST,35, , , , ,907196.8,1016015
20-005460,2020-02,01/31/2020 23:59,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,6200,N BROADWAY,79,SUPER 8 MOTEL, ,6200,BROADWAY,900459.2,1038662
20-005266,2020-02,02/01/2020 00:01,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3550,NEBRASKA AVE,19, , ,3550,NEBRASKA,896621.9,1004094
20-005218,2020-02,02/01/2020 00:01,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3814,EICHELBERGER ST,5, , ,3820,EICHELBERGER,889400.2,997573.8
20-005548,2020-02,02/01/2020 00:01,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,MANCHESTER AVE / S SARAH ST,39, , , , ,891581.2,1017561
20-005216,2020-02,02/01/2020 00:05,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3856,MISSOURI AVE,18, ,1ST FLR,3856,MISSOURI,898894.8,1001697
20-005219,2020-02,02/01/2020 00:19,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,CLARENDON AVE / ENRIGHT AVE,51, , , , ,885780.4,1026872
20-005221,2020-02,02/01/2020 00:30,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,1107,FOREST AVE,44, , ,1107,FOREST,876012.1,1018437
20-005222,2020-02,02/01/2020 01:00,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,600,N KINGSHIGHWAY BLVD,38, , , , ,887891.8,1025894
20-006198,2020-02,02/01/2020 01:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5563,FYLER AVE,14, ,ALLEY,5563,FYLER,881987.8,1007875
20-005223,2020-02,02/01/2020 01:10,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2628,LEMP AVE,22, , ,2628,LEMP,901500.8,1008214
20-005229,2020-02,02/01/2020 01:25,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1724,S BROADWAY,20, ,@BAR- BAR 101,1724,BROADWAY,906062.8,1010375
20-005238,2020-02,02/01/2020 01:26,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1320,CASS AVE,61, , , , ,907320.6,1022400
20-005228,2020-02,02/01/2020 01:27,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1320,CASS AVE,61, , , , ,907320.6,1022400
20-005241,2020-02,02/01/2020 01:30,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5031,JAMIESON AVE,8, ,2ND FLR,5301,JAMIESON,875008.3,1002349
20-005249,2020-02,02/01/2020 01:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5841,EICHELBERGER ST,8, , ,5841,EICHELBERGER,878844,1000842
20-005234,2020-02,02/01/2020 01:30,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,4500,FOREST PARK AVE,38,PARKVIEW APARTMENTS,@PARKVIEW APTS APT 800,4500,FOREST PARK,0,0
20-005265,2020-02,02/01/2020 01:45,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5453,ARLINGTON AVE,71, , ,5453,ARLINGTON,893900.1,1042368
20-005313,2020-02,02/01/2020 02:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,3949,LEXINGTON AVE,56, , ,3949,LEXINGTON,898671,1030464
20-005231,2020-02,02/01/2020 02:03,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,6235,DELMAR BLVD,48, , ,6235,DELMAR,877122.5,1027707
20-005230,2020-02,02/01/2020 02:31,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6606,CLAYTON AVE,44, , ,6606,CLAYTON,877659.3,1018128
20-005233,2020-02,02/01/2020 03:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3705,BATES ST,3, , ,3705,BATES,889783.9,996495.8
20-005274,2020-02,02/01/2020 03:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6804,FYLER AVE,9, , ,6804,FYLER,875689.3,1008593
20-005235,2020-02,02/01/2020 03:23,Y, , ,1, , 51230,6,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,5602,GOODFELLOW BLVD,76, ,SIDE DOOR,5602,GOODFELLOW,889504.9,1047337
20-005236,2020-02,02/01/2020 03:30,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,3143,S GRAND BLVD,15, , ,3143,GRAND,893723,1007999
20-005240,2020-02,02/01/2020 04:20,Y, , ,1, ,211000,1,DUI-DRVING WHILE INTOXICATED,0,CHRISTY DR / HOLLY HILLS AVE,4, , , , ,883877.5,997037.3
20-005244,2020-02,02/01/2020 05:48,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1923,E PRAIRIE AVE,59, ,@MIDTOWN SPORTS BAR & GRILL,3105,BRANTNER,902765.3,1034295
20-005245,2020-02,02/01/2020 06:44,Y, , ,1, , 52112,5,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,5830,NATURAL BRIDGE AVE,50,MAAAX AUTO, ,5830,NATURAL BRIDGE,885192,1038846
20-005280,2020-02,02/01/2020 06:58,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1222,MELVIN E COLLINS WALK,61, , ,1222,MELVIN E COLLINS,904336,1022215
20-007408,2020-02,02/01/2020 07:00,Y, , ,1, , 92000,6,SIMPLE ASSAULT-HARRASSMENT,4325,N NEWSTEAD AVE,69, , ,4325,NEWSTEAD,896927.4,1035464
20-005637,2020-02,02/01/2020 07:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,421,S 16TH ST,36, , ,450,15TH,904587.7,1017114
20-005270,2020-02,02/01/2020 08:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5054,SAINT LOUIS AVE,52, , ,5054,SAINT LOUIS,889739.7,1033614
20-005256,2020-02,02/01/2020 08:56,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,319,S 4TH ST,35,TUMS BUILDING, ,319,4TH,908625.1,1015638
20-005257,2020-02,02/01/2020 08:56,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,319,S 4TH ST,35, ,TUMS,319,4TH,908625.1,1015638
20-007484,2020-02,02/01/2020 09:24,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3636,N TAYLOR AVE,56, , ,3636,TAYLOR,894640.5,1033196
20-009445,2020-02,02/01/2020 09:24,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,522,EILER ST,1, , ,522,EILER,892668.9,995193.1
20-005261,2020-02,02/01/2020 09:36,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / MARYLAND,38, , , , ,887466.6,1023914
20-007037,2020-02,02/01/2020 10:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3625,MAGNOLIA AVE,27,BEAUVAIS MANOR, ,3625,MAGNOLIA,894137.4,1010170
20-005559,2020-02,02/01/2020 10:30,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,3625,MAGNOLIA AVE,27, , ,3625,MAGNOLIA,894137.4,1010170
